Price (TL),Room,Size (m²),Building Age,City,District,Neighborhood,Room_Numeric
30000,5+1,180,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,6
36000,4+1,150,25.5909592061742,Ankara,Çankaya,Kırkkonaklar,5
20000,3+1,130,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
15500,3+1,115,17.093406593406595,Ankara,Mamak,Boğaziçi,4
17000,2+1,72,4.0,Ankara,Çubuk,Merkez,3
35000,3+1,135,25.5909592061742,Ankara,Çankaya,Kırkkonaklar,4
21450,3+1,120,23.48913043478261,Ankara,Altındağ,Hasköy,4
21500,1+1,80,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,2
22000,3+1,130,25.5909592061742,Ankara,Çankaya,Dikmen,4
35000,3+1,110,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
18500,3+1,135,17.093406593406595,Ankara,Mamak,Boğaziçi,4
37500,2+1,130,25.5909592061742,Ankara,Çankaya,Yıldız,3
20000,1+1,55,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
25000,1+1,55,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
27500,3+1,125,25.5909592061742,Ankara,Çankaya,Ayrancı,4
25000,3+1,140,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
14500,3+1,135,23.48913043478261,Ankara,Altındağ,Merkez,4
21000,1+1,62,21.593950504124656,Ankara,Kahramankazan,Kazan,2
16000,2+1,105,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
25000,3+1,130,6.810344827586207,Ankara,Gölbaşı,Merkez,4
16750,3+1,145,22.38064516129032,Ankara,Keçiören,Aktepe,4
19250,3+1,105,17.79381443298969,Ankara,Sincan,Fatih,4
36000,3+1,165,16.19831223628692,Ankara,Etimesgut,Çarşı,4
15000,2+1,100,22.38064516129032,Ankara,Keçiören,Ufuktepe,3
12500,2+1,98,1.0,Ankara,Akyurt,Merkez,3
35000,4+1,180,16.19831223628692,Ankara,Etimesgut,Merkez,5
38000,3+1,160,25.5909592061742,Ankara,Çankaya,Yıldız,4
40000,3+1,140,25.5909592061742,Ankara,Çankaya,Dikmen,4
22500,3+1,135,17.79381443298969,Ankara,Sincan,Merkez,4
40000,3+1,140,25.5909592061742,Ankara,Çankaya,Dikmen,4
22500,3+1,135,17.79381443298969,Ankara,Sincan,Merkez,4
35000,2+1,120,25.5909592061742,Ankara,Çankaya,Kavaklıdere,3
24000,1+1,75,25.5909592061742,Ankara,Çankaya,Bahçelievler,2
14000,3+1,120,21.593950504124656,Ankara,Kahramankazan,Kazan,4
16000,3+1,155,21.593950504124656,Ankara,Elmadağ,Merkez,4
14000,3+1,130,21.593950504124656,Ankara,Kahramankazan,Kazan,4
13000,3+1,135,23.48913043478261,Ankara,Altındağ,Ulubey,4
16000,1+1,80,22.38064516129032,Ankara,Keçiören,Ufuktepe,2
25750,4+1,175,23.48913043478261,Ankara,Altındağ,Yeşilöz,5
26000,1+1,55,25.5909592061742,Ankara,Çankaya,Dikmen,2
27000,3+1,160,20.123076923076923,Ankara,Yenimahalle,Şentepe,4
28500,2+1,100,20.123076923076923,Ankara,Yenimahalle,Batıkent,3
17500,3+1,120,17.093406593406595,Ankara,Mamak,Akdere,4
17500,3+1,120,25.5909592061742,Ankara,Çankaya,Sıhhiye/Zafer,4
18500,3+1,150,17.093406593406595,Ankara,Mamak,Merkez,4
22000,3+1,135,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
18500,3+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
30000,1+1,88,25.5909592061742,Ankara,Çankaya,Yıldız,2
15850,3+1,110,22.38064516129032,Ankara,Keçiören,Aktepe,4
18500,1+1,60,6.810344827586207,Ankara,Gölbaşı,Merkez,2
20000,3+1,145,17.093406593406595,Ankara,Mamak,Boğaziçi,4
20000,3+1,130,17.093406593406595,Ankara,Mamak,Abidinpaşa,4
20000,2+1,70,25.5909592061742,Ankara,Çankaya,Merkez,3
21000,3+1,110,16.19831223628692,Ankara,Etimesgut,Çarşı,4
16500,2+1,120,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,3
18000,3+1,125,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
26000,3+1,156,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
37500,4+1,215,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,5
30750,2+1,85,16.19831223628692,Ankara,Etimesgut,Eryaman,3
22000,2+1,90,25.5909592061742,Ankara,Çankaya,Sıhhiye,3
32500,2+1,85,6.810344827586207,Ankara,Gölbaşı,Merkez,3
62500,3+1,138,25.5909592061742,Ankara,Çankaya,Yıldız,4
32000,3+1,140,25.5909592061742,Ankara,Çankaya,Ayrancı,4
16000,3+1,135,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
15000,4+1,140,17.093406593406595,Ankara,Mamak,Boğaziçi,5
17000,3+1,160,17.093406593406595,Ankara,Mamak,Merkez,4
25000,3+1,130,16.19831223628692,Ankara,Etimesgut,Çarşı,4
27500,1+1,55,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
10500,2+1,95,20.123076923076923,Ankara,Yenimahalle,Merkez,3
16000,3+1,120,22.38064516129032,Ankara,Keçiören,Aktepe,4
52000,5+1,280,20.123076923076923,Ankara,Yenimahalle,Merkez,6
31000,1+1,60,6.810344827586207,Ankara,Gölbaşı,Merkez,2
30000,3+1,130,20.123076923076923,Ankara,Yenimahalle,Merkez,4
50000,4+1,260,25.5909592061742,Ankara,Çankaya,Merkez,5
24000,1+1,45,6.810344827586207,Ankara,Gölbaşı,Merkez,2
30000,1+1,92,16.19831223628692,Ankara,Etimesgut,Çarşı,2
15000,3+1,120,17.79381443298969,Ankara,Sincan,Merkez,4
36000,2+1,75,25.5909592061742,Ankara,Çankaya,Bahçelievler,3
30000,1+1,82,25.5909592061742,Ankara,Çankaya,Merkez,2
33000,3+1,130,25.5909592061742,Ankara,Çankaya,Ayrancı,4
36000,2+1,105,16.19831223628692,Ankara,Etimesgut,Eryaman,3
25000,3+1,130,23.48913043478261,Ankara,Altındağ,Hasköy,4
14000,2+1,90,17.093406593406595,Ankara,Mamak,Merkez,3
19000,5+1,240,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,6
35000,1+1,55,25.5909592061742,Ankara,Çankaya,Sıhhiye,2
30000,1+1,40,25.5909592061742,Ankara,Çankaya,Cebeci,2
30000,1+1,40,25.5909592061742,Ankara,Çankaya,Cebeci,2
32000,1+1,85,25.5909592061742,Ankara,Çankaya,Bilkent/Bilkentplaza/Beytepe,2
19000,2+1,85,25.5909592061742,Ankara,Çankaya,Küçükesat,3
14000,1+1,60,4.0,Ankara,Çubuk,Merkez,2
14500,3+1,125,17.79381443298969,Ankara,Sincan,Merkez,4
23000,1+1,50,6.810344827586207,Ankara,Gölbaşı,Merkez,2
19000,3+1,110,20.123076923076923,Ankara,Yenimahalle,Karşıyaka,4
20000,3+1,105,16.19831223628692,Ankara,Etimesgut,Eryaman,4
22500,3+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
15500,2+1,97,17.79381443298969,Ankara,Sincan,Merkez,3
20000,1+1,60,6.810344827586207,Ankara,Gölbaşı,Merkez,2
37000,3+1,132,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
11500,1+1,55,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,2
35000,1+1,42,25.5909592061742,Ankara,Çankaya,Ayrancı,2
58000,4+1,186,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,5
34000,2+1,75,25.5909592061742,Ankara,Çankaya,Merkez,3
54000,3.5+1,115,20.123076923076923,Ankara,Yenimahalle,Batıkent,1
22000,1+1,55,16.19831223628692,Ankara,Etimesgut,Eryaman,2
52000,3+1,155,25.5909592061742,Ankara,Çankaya,Yıldız,4
23000,3+1,130,25.5909592061742,Ankara,Çankaya,Dikmen,4
18250,3+1,130,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
130000,4.5+1,220,25.5909592061742,Ankara,Çankaya,Balgat,1
22000,1+1,49,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
40000,3+1,154,17.093406593406595,Ankara,Mamak,Boğaziçi,4
15000,Stüdyo (1+0),35,16.19831223628692,Ankara,Etimesgut,Eryaman,0
47000,3+1,160,25.5909592061742,Ankara,Çankaya,Bahçelievler,4
30000,1+1,60,20.123076923076923,Ankara,Yenimahalle,A.O.Çiftliği(Aoç),2
17000,3+1,120,22.38064516129032,Ankara,Keçiören,Bağlum,4
20000,3+1,125,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
13500,2+1,85,25.5909592061742,Ankara,Çankaya,Dikmen,3
14900,2+1,85,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,3
18400,1+1,54,16.19831223628692,Ankara,Etimesgut,Eryaman,2
25000,3+1,140,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
16500,1+1,47,6.810344827586207,Ankara,Gölbaşı,Merkez,2
19950,3+1,135,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
14250,3+1,120,17.093406593406595,Ankara,Mamak,Boğaziçi,4
18500,2+1,130,20.123076923076923,Ankara,Yenimahalle,Batıkent,3
15750,3+1,130,1.0,Ankara,Akyurt,Merkez,4
14000,3+1,130,9.333333333333334,Ankara,Pursaklar,Altınova,4
35000,3+1,130,17.093406593406595,Ankara,Mamak,Boğaziçi,4
24950,2+1,90,20.123076923076923,Ankara,Yenimahalle,Demetevler,3
25000,2+1,120,25.5909592061742,Ankara,Çankaya,Zafertepe,3
27500,2+1,105,25.5909592061742,Ankara,Çankaya,Cebeci,3
17000,3+1,120,16.19831223628692,Ankara,Etimesgut,Çarşı,4
34000,1+1,70,25.5909592061742,Ankara,Çankaya,Balgat,2
27500,2+1,65,25.5909592061742,Ankara,Çankaya,Merkez,3
32000,3+1,130,20.123076923076923,Ankara,Yenimahalle,Karşıyaka,4
14250,2+1,85,23.48913043478261,Ankara,Altındağ,Merkez,3
29500,1+1,65,6.810344827586207,Ankara,Gölbaşı,Merkez,2
29750,3+1,135,25.5909592061742,Ankara,Çankaya,Dikmen,4
20000,2+1,90,17.093406593406595,Ankara,Mamak,Boğaziçi,3
16000,3+1,140,23.48913043478261,Ankara,Altındağ,Ulubey,4
18500,3+1,125,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
60000,4+1,300,25.5909592061742,Ankara,Çankaya,Yıldız,5
11000,1+1,50,4.0,Ankara,Çubuk,Merkez,2
18500,3+1,130,22.38064516129032,Ankara,Keçiören,Ufuktepe,4
19500,2+1,85,25.5909592061742,Ankara,Çankaya,Merkez,3
25500,3+1,115,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
23000,2+1,110,25.5909592061742,Ankara,Çankaya,Küçükesat,3
19000,3+1,128,17.093406593406595,Ankara,Mamak,Merkez,4
39000,3+1,180,25.5909592061742,Ankara,Çankaya,Yıldız,4
25500,3+1,125,16.19831223628692,Ankara,Etimesgut,Eryaman,4
31000,3+1,120,25.5909592061742,Ankara,Çankaya,Ayrancı,4
12500,2+1,100,23.48913043478261,Ankara,Altındağ,Merkez,3
22000,1+1,75,25.5909592061742,Ankara,Çankaya,Bahçelievler,2
14000,3+1,115,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
45000,2+1,75,25.5909592061742,Ankara,Çankaya,Ayrancı,3
25000,1+1,50,6.810344827586207,Ankara,Gölbaşı,Merkez,2
55000,4+1,240,22.38064516129032,Ankara,Keçiören,Sanatoryum,5
24000,2+1,75,25.5909592061742,Ankara,Çankaya,Bahçelievler,3
25000,3+1,120,25.5909592061742,Ankara,Çankaya,Dikmen,4
15500,3+1,120,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
30000,4+1,150,9.333333333333334,Ankara,Pursaklar,Merkez,5
35000,2+1,90,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,3
18000,Stüdyo (1+0),35,25.5909592061742,Ankara,Çankaya,Balgat,0
28000,5+1,250,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,6
18350,3+1,120,16.19831223628692,Ankara,Etimesgut,Çarşı,4
22000,1+1,45,16.19831223628692,Ankara,Etimesgut,Çarşı,2
25000,4+1,145,22.38064516129032,Ankara,Keçiören,Aktepe,5
36000,2+1,80,25.5909592061742,Ankara,Çankaya,Tunalı Hilmi,3
23000,3.5+1,150,23.48913043478261,Ankara,Altındağ,Ulubey,1
32000,4+1,200,23.48913043478261,Ankara,Altındağ,Hasköy,5
33000,4+1,190,16.19831223628692,Ankara,Etimesgut,Merkez,5
14750,3+1,130,9.333333333333334,Ankara,Pursaklar,Altınova,4
20000,3+1,125,6.810344827586207,Ankara,Gölbaşı,Merkez,4
26000,1+1,70,16.19831223628692,Ankara,Etimesgut,Eryaman,2
14000,3+1,119,22.38064516129032,Ankara,Keçiören,Aktepe,4
31000,3+1,145,17.093406593406595,Ankara,Mamak,Boğaziçi,4
25000,2+1,70,25.5909592061742,Ankara,Çankaya,Sıhhiye/Zafer,3
30000,2.5+1,142,20.123076923076923,Ankara,Yenimahalle,Merkez,1
30000,3+1,150,22.38064516129032,Ankara,Keçiören,Ufuktepe,4
30000,3+1,125,25.5909592061742,Ankara,Çankaya,Ayrancı,4
20500,3+1,125,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
15000,3+1,115,17.79381443298969,Ankara,Sincan,Merkez,4
30000,3+1,125,25.5909592061742,Ankara,Çankaya,Ayrancı,4
20500,3+1,125,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
15000,3+1,115,17.79381443298969,Ankara,Sincan,Merkez,4
29000,1+1,70,17.093406593406595,Ankara,Mamak,Boğaziçi,2
11750,3+1,130,18.136363636363637,Ankara,Polatlı,Çarşı,4
17500,1+1,65,4.0,Ankara,Çubuk,Merkez,2
30000,3+1,120,25.5909592061742,Ankara,Çankaya,Balgat,4
15000,3+1,100,17.093406593406595,Ankara,Mamak,Abidinpaşa,4
21000,2+1,85,16.19831223628692,Ankara,Etimesgut,Merkez,3
30000,2+1,100,25.5909592061742,Ankara,Çankaya,Anıttepe,3
29000,2+1,85,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,3
32000,3+1,130,25.5909592061742,Ankara,Çankaya,Ayrancı,4
18750,3+1,140,25.5909592061742,Ankara,Çankaya,Zafertepe,4
22500,3+1,125,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
35000,3+1,130,25.5909592061742,Ankara,Çankaya,Bahçelievler,4
17000,2+1,100,22.38064516129032,Ankara,Keçiören,Ufuktepe,3
33000,3+1,125,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
19000,2+1,105,22.38064516129032,Ankara,Keçiören,Merkez,3
15000,2+1,85,4.0,Ankara,Çubuk,Merkez,3
18000,3+1,120,17.093406593406595,Ankara,Mamak,Akdere,4
45000,4+1,200,22.38064516129032,Ankara,Keçiören,Sanatoryum,5
18500,3+1,140,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
15000,3+1,115,17.79381443298969,Ankara,Sincan,Merkez,4
28000,3+1,120,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
19500,3+1,120,17.093406593406595,Ankara,Mamak,Boğaziçi,4
70000,4+1,190,25.5909592061742,Ankara,Çankaya,Yıldız,5
66000,4+1,216,20.123076923076923,Ankara,Yenimahalle,Merkez,5
35000,3+1,150,25.5909592061742,Ankara,Çankaya,Yıldız,4
36000,1+1,64,25.5909592061742,Ankara,Çankaya,Zafertepe,2
30000,2+1,78,25.5909592061742,Ankara,Çankaya,Zafertepe,3
9000,2+1,85,17.093406593406595,Ankara,Mamak,Merkez,3
17500,3+1,115,23.48913043478261,Ankara,Altındağ,Ulubey,4
16500,3+1,145,17.093406593406595,Ankara,Mamak,Merkez,4
12000,3+1,150,4.0,Ankara,Çubuk,Merkez,4
19500,3+1,135,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
19500,3+1,120,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
55000,4+1,240,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),5
47000,4+1,230,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,5
50000,3+1,160,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),4
45000,5+1,280,25.5909592061742,Ankara,Çankaya,Dikmen,6
20350,3+1,120,17.093406593406595,Ankara,Mamak,Akdere,4
16500,Stüdyo (1+0),120,16.19831223628692,Ankara,Etimesgut,Çarşı,0
19000,2+1,85,16.19831223628692,Ankara,Etimesgut,Çarşı,3
16500,3+1,125,17.093406593406595,Ankara,Mamak,Akdere,4
16000,3+1,125,17.093406593406595,Ankara,Mamak,Akdere,4
20000,3+1,120,22.38064516129032,Ankara,Keçiören,Merkez,4
20000,1+1,50,6.810344827586207,Ankara,Gölbaşı,Merkez,2
35000,2+1,130,17.093406593406595,Ankara,Mamak,Boğaziçi,3
21000,3+1,120,23.48913043478261,Ankara,Altındağ,Hasköy,4
32000,1+1,97,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
11000,1+1,65,17.093406593406595,Ankara,Mamak,Merkez,2
11000,1+1,65,17.093406593406595,Ankara,Mamak,Merkez,2
26500,2+1,83,17.093406593406595,Ankara,Mamak,Boğaziçi,3
20000,3+1,125,17.79381443298969,Ankara,Sincan,Merkez,4
16500,3+1,120,17.093406593406595,Ankara,Mamak,Akdere,4
20000,3+1,120,16.19831223628692,Ankara,Etimesgut,Çarşı,4
17500,3+1,100,20.123076923076923,Ankara,Yenimahalle,Demetevler,4
20000,2+1,90,25.5909592061742,Ankara,Çankaya,Yıldız,3
45000,1+1,95,25.5909592061742,Ankara,Çankaya,Yıldız,2
15000,2+1,100,22.38064516129032,Ankara,Keçiören,Sanatoryum,3
18000,2+1,110,22.38064516129032,Ankara,Keçiören,Sanatoryum,3
22000,3+1,150,6.810344827586207,Ankara,Gölbaşı,Merkez,4
34000,5+1,210,20.123076923076923,Ankara,Yenimahalle,Merkez,6
22000,1+1,60,16.19831223628692,Ankara,Etimesgut,Eryaman,2
14500,3+1,120,17.79381443298969,Ankara,Sincan,Merkez,4
19000,2+1,90,18.136363636363637,Ankara,Polatlı,Merkez,3
20000,2.5+1,135,17.093406593406595,Ankara,Mamak,Boğaziçi,1
20000,4+1,185,17.093406593406595,Ankara,Mamak,Akdere,5
23000,4+1,145,22.38064516129032,Ankara,Keçiören,Aktepe,5
63000,4+1,185,25.5909592061742,Ankara,Çankaya,Merkez,5
25000,1+1,55,6.810344827586207,Ankara,Gölbaşı,Merkez,2
20500,3+1,135,22.38064516129032,Ankara,Keçiören,Sanatoryum,4
42000,4+1,225,22.38064516129032,Ankara,Keçiören,Sanatoryum,5
32000,2+1,75,25.5909592061742,Ankara,Çankaya,Bahçelievler,3
95000,4.5+1,400,25.5909592061742,Ankara,Çankaya,Yıldız,1
20000,2+1,100,25.5909592061742,Ankara,Çankaya,Öveçler,3
16500,3+1,115,17.79381443298969,Ankara,Sincan,Yenikent,4
8500,3+1,135,17.79381443298969,Ankara,Sincan,Temelli,4
14250,3+1,125,17.79381443298969,Ankara,Sincan,Merkez,4
18000,2+1,110,16.19831223628692,Ankara,Etimesgut,Çarşı,3
27500,1+1,65,25.5909592061742,Ankara,Çankaya,Öveçler,2
14750,3+1,110,17.093406593406595,Ankara,Mamak,Akdere,4
20000,3+1,125,16.19831223628692,Ankara,Etimesgut,Merkez,4
22000,3+1,110,20.123076923076923,Ankara,Yenimahalle,Merkez,4
14500,1+1,80,22.38064516129032,Ankara,Keçiören,Kalaba,2
19500,Stüdyo (1+0),35,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,0
20000,2+1,95,17.093406593406595,Ankara,Mamak,Merkez,3
30000,3+1,150,20.123076923076923,Ankara,Yenimahalle,Merkez,4
32000,3+1,150,16.19831223628692,Ankara,Etimesgut,Çarşı,4
12500,2+1,100,17.093406593406595,Ankara,Mamak,Boğaziçi,3
24500,3+1,90,6.810344827586207,Ankara,Gölbaşı,Merkez,4
24500,1+1,60,20.123076923076923,Ankara,Yenimahalle,Batıkent,2
29500,1+1,65,20.123076923076923,Ankara,Yenimahalle,Batıkent,2
75000,5+1,265,25.5909592061742,Ankara,Çankaya,Dikmen,6
15000,3+1,110,17.093406593406595,Ankara,Mamak,Akdere,4
19000,3+1,130,22.38064516129032,Ankara,Keçiören,Kalaba,4
20000,2+1,70,20.123076923076923,Ankara,Yenimahalle,İstasyon,3
13000,2+1,100,22.38064516129032,Ankara,Keçiören,Aktepe,3
29000,2+1,103,20.123076923076923,Ankara,Yenimahalle,Ostim,3
15000,3+1,110,22.38064516129032,Ankara,Keçiören,Şenlik/Güçlükaya,4
13500,2+1,100,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
27450,3+1,145,17.093406593406595,Ankara,Mamak,Boğaziçi,4
19000,1+1,70,6.810344827586207,Ankara,Gölbaşı,Merkez,2
18000,1+1,50,16.19831223628692,Ankara,Etimesgut,Eryaman,2
14000,2+1,85,17.093406593406595,Ankara,Mamak,Merkez,3
17500,2+1,80,16.19831223628692,Ankara,Etimesgut,Çarşı,3
50000,3+1,160,25.5909592061742,Ankara,Çankaya,Ayrancı,4
15500,3+1,125,17.093406593406595,Ankara,Mamak,Hüseyingazi,4
33000,3+1,140,17.093406593406595,Ankara,Mamak,Boğaziçi,4
13000,3+1,140,23.48913043478261,Ankara,Altındağ,Ulubey,4
30000,1+1,65,25.5909592061742,Ankara,Çankaya,Balgat,2
25750,2+1,87,17.79381443298969,Ankara,Sincan,Merkez,3
26500,4.5+1,160,17.79381443298969,Ankara,Sincan,Yenikent,1
22500,1+1,55,25.5909592061742,Ankara,Çankaya,Kızılay,2
25000,2+1,85,16.19831223628692,Ankara,Etimesgut,Eryaman,3
23000,2+1,90,25.5909592061742,Ankara,Çankaya,Balgat,3
18000,3+1,120,9.333333333333334,Ankara,Pursaklar,Merkez,4
16500,3+1,120,22.38064516129032,Ankara,Keçiören,Aktepe,4
55500,4+1,177,16.19831223628692,Ankara,Etimesgut,Merkez,5
65000,5+1,270,6.810344827586207,Ankara,Gölbaşı,Merkez,6
22250,1+1,55,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
25250,1+1,55,25.5909592061742,Ankara,Çankaya,Kavaklıdere,2
22000,3+1,145,25.5909592061742,Ankara,Çankaya,Merkez,4
31000,3+1,150,17.093406593406595,Ankara,Mamak,Boğaziçi,4
44999,4+1,190,16.19831223628692,Ankara,Etimesgut,Çarşı,5
18750,3+1,145,18.136363636363637,Ankara,Polatlı,Çarşı,4
25500,2+1,65,20.123076923076923,Ankara,Yenimahalle,Demetevler,3
26000,3+1,135,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
24000,2+1,114,17.79381443298969,Ankara,Sincan,Fatih,3
21500,3+1,160,20.123076923076923,Ankara,Yenimahalle,Merkez,4
32000,3+1,130,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
27500,2+1,80,25.5909592061742,Ankara,Çankaya,Ayrancı,3
23500,1+1,60,16.19831223628692,Ankara,Etimesgut,Merkez,2
24500,3+1,130,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
28500,2+1,85,16.19831223628692,Ankara,Etimesgut,Eryaman,3
16000,2+1,90,25.5909592061742,Ankara,Çankaya,Yıldız,3
26000,3+1,145,20.123076923076923,Ankara,Yenimahalle,Şentepe,4
22500,1+1,60,20.123076923076923,Ankara,Yenimahalle,Batıkent,2
23000,1+1,70,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
17000,1+1,55,4.0,Ankara,Çubuk,Merkez,2
20500,3+1,110,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
30000,1+1,84,20.123076923076923,Ankara,Yenimahalle,A.O.Çiftliği(Aoç),2
15500,2+1,110,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,3
85000,4.5+1,232,25.5909592061742,Ankara,Çankaya,Yıldız,1
19000,3+1,140,21.593950504124656,Ankara,Kahramankazan,Kazan,4
29000,4+1,150,25.5909592061742,Ankara,Çankaya,Dikmen,5
40000,4+1,190,16.19831223628692,Ankara,Etimesgut,Çarşı,5
35000,2+1,90,6.810344827586207,Ankara,Gölbaşı,Merkez,3
22900,3+1,135,20.123076923076923,Ankara,Yenimahalle,Merkez,4
21000,3+1,120,17.79381443298969,Ankara,Sincan,Merkez,4
19000,3+1,115,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,4
26300,3+1,145,20.123076923076923,Ankara,Yenimahalle,Batıkent,4
21000,2+1,120,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
20000,3+1,140,17.79381443298969,Ankara,Sincan,Yenikent,4
44000,3+1,94,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),4
21000,1+1,60,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,2
42000,3+1,145,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
20000,2+1,110,25.5909592061742,Ankara,Çankaya,Zafertepe,3
35000,2+1,105,25.5909592061742,Ankara,Çankaya,Gaziosmanpaşa(Gop),3
25000,4.5+1,220,17.093406593406595,Ankara,Mamak,Boğaziçi,1
17500,1+1,65,17.093406593406595,Ankara,Mamak,Gülveren,2
35000,2+1,72,20.123076923076923,Ankara,Yenimahalle,Batıkent,3
37000,1+1,84,20.123076923076923,Ankara,Yenimahalle,A.O.Çiftliği(Aoç),2
20500,3+1,140,17.79381443298969,Ankara,Sincan,Merkez,4
25000,3+1,140,20.123076923076923,Ankara,Yenimahalle,Karşıyaka,4
17000,3+1,120,23.48913043478261,Ankara,Altındağ,Merkez,4
18000,1+1,50,16.19831223628692,Ankara,Etimesgut,Eryaman,2
8000,2.5+1,125,4.0,Ankara,Çubuk,Merkez,1
52000,3+1,125,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,4
18000,3+1,135,23.48913043478261,Ankara,Altındağ,Hasköy,4
15000,3+1,120,17.093406593406595,Ankara,Mamak,Akdere,4
65000,4+1,195,25.5909592061742,Ankara,Çankaya,Balgat,5
42000,4+1,180,25.5909592061742,Ankara,Çankaya,Dikmen,5
23500,1+1,52,6.810344827586207,Ankara,Gölbaşı,Merkez,2
37500,2+1,82,25.5909592061742,Ankara,Çankaya,Çayyolu/Ümitköy,3
25500,2+1,100,25.5909592061742,Ankara,Çankaya,Tunalı Hilmi,3
20000,3+1,130,17.79381443298969,Ankara,Sincan,Merkez,4
37000,1+1,70,25.5909592061742,Ankara,Çankaya,Ayrancı,2
23000,1+1,50,6.810344827586207,Ankara,Gölbaşı,Merkez,2
27000,4+1,160,17.093406593406595,Ankara,Mamak,Misket,5
20000,3+1,150,17.79381443298969,Ankara,Sincan,Yenikent,4
31000,3+1,100,16.19831223628692,Ankara,Etimesgut,Eryaman,4
17000,1+1,55,16.19831223628692,Ankara,Etimesgut,Eryaman,2
20000,3+1,130,22.38064516129032,Ankara,Keçiören,Esertepe / Yayla,4
30500,1+1,70,25.5909592061742,Ankara,Çankaya,Dikmen,2
22400,2+1,115,22.38064516129032,Ankara,Keçiören,Etlik / İncirli,3
17500,3+1,110,6.810344827586207,Ankara,Gölbaşı,Merkez,4
33000,2+1,85,20.123076923076923,Ankara,Yenimahalle,A.O.Çiftliği(Aoç),3
16000,3+1,110,22.38064516129032,Ankara,Keçiören,Aktepe,4
18000,3+1,110,20.123076923076923,Ankara,Yenimahalle,Merkez,4
30000,3+1,145,25.5909592061742,Ankara,Çankaya,Dikmen,4
17000,1+1,90,2.0,Ankara,Şereflikoçhisar,Merkez,2
