Title,Price (TL),Date,Location,Room,Size (m²),Building Age,Floor,Link,Page,Price per m² (TL)
"165 Square Meters Apartment For Rent in Mamak, Ankara",25000,17-03-2025,Ankara / Mamak / General Zeki Doğan Mah.,3+1,165,,2.,https://www.hepsiemlak.com/en/ankara-mamak-general-zeki-dogan-kiralik/daire/134545-446,81,151.5151515151515
"115 Square Meters Apartment For Rent in Mamak, Ankara",17500,21-03-2025,Ankara / Mamak / General Zeki Doğan Mah.,3+1,115,15.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-general-zeki-dogan-kiralik/daire/128355-1782,81,152.17391304347825
"250 Square Meters Apartment For Rent in Keçiören, Ankara",40000,20-03-2025,Ankara / Keçiören / Ayvalı Mah.,5+1,250,20.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-ayvali-kiralik/daire/5837-6137,81,160.0
"165 Square Meters Apartment For Rent in Yenimahalle, Ankara",22000,21-03-2025,Ankara / Yenimahalle / Ergenekon Mah.,3+1,165,16.0,9.,https://www.hepsiemlak.com/en/ankara-yenimahalle-ergenekon-kiralik/daire/134928-230,81,133.33333333333334
"180 Square Meters Apartment For Rent in Çankaya, Ankara",59000,21-03-2025,Ankara / Çankaya / Alacaatlı Mah.,4+1,180,,21 and above,https://www.hepsiemlak.com/en/ankara-cankaya-alacaatli-kiralik/daire/39997-4467,81,327.77777777777777
"135 Square Meters Apartment For Rent in Yenimahalle, Ankara",20000,21-03-2025,Ankara / Yenimahalle / Demetlale Mah.,3+1,135,34.0,6.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetlale-kiralik/daire/96259-402,81,148.14814814814815
"110 Square Meters Apartment For Rent in Mamak, Ankara",13500,22-03-2025,Ankara / Mamak / Balkiraz Mah.,3+1,110,35.0,3.,https://www.hepsiemlak.com/en/ankara-mamak-balkiraz-kiralik/daire/22875-3166,81,122.72727272727273
"110 Square Meters Apartment For Rent in Etimesgut, Ankara",17000,18-03-2025,Ankara / Etimesgut / Kazım Karabekir Mah.,3+1,110,25.0,2.,https://www.hepsiemlak.com/en/ankara-etimesgut-kazim-karabekir-kiralik/daire/113388-3183,81,154.54545454545453
"50 Square Meters Apartment For Rent in Çankaya, Ankara",28000,19-03-2025,Ankara / Çankaya / Anıttepe Mah.,1+1,50,7.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-anittepe-kiralik/daire/1170-7061,81,560.0
"135 Square Meters Apartment For Rent in Çankaya, Ankara",30000,21-03-2025,Ankara / Çankaya / Kazım Özalp Mah.,3+1,135,50.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-kazim-ozalp-kiralik/daire/2412-2993,81,222.22222222222223
"48 Square Meters Apartment For Rent in Keçiören, Ankara",25000,20-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,1+1,48,,Ground,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/9434-3196,81,520.8333333333334
"130 Square Meters Apartment For Rent in Çankaya, Ankara",35000,21-03-2025,Ankara / Çankaya / Emek Mah.,3+1,130,35.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/4209-2407,81,269.2307692307692
"155 Square Meters Apartment For Rent in Çankaya, Ankara",29000,21-03-2025,Ankara / Çankaya / Cevizlidere Mah.,3+1,155,19.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-cevizlidere-kiralik/daire/4444-2619,81,187.09677419354838
"135 Square Meters Apartment For Rent in Çankaya, Ankara",27000,15-03-2025,Ankara / Çankaya / Aşağı Öveçler Mah.,3+1,135,22.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-asagi-ovecler-kiralik/daire/22476-818,81,200.0
"280 Square Meters Apartment For Rent in Keçiören, Ankara",29500,01-03-2025,Ankara / Keçiören / Uyanış Mah.,5+1,280,10.0,4.,https://www.hepsiemlak.com/en/ankara-kecioren-uyanis-kiralik/daire/55822-4181,81,105.35714285714286
"75 Square Meters Apartment For Rent in Çankaya, Ankara",21000,15-03-2025,Ankara / Çankaya / Mürsel Uluç Mah.,1+1,75,5.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-mursel-uluc-kiralik/daire/41751-227,81,280.0
"118 Square Meters Apartment For Rent in Mamak, Ankara",25000,08-03-2025,Ankara / Mamak / Demirlibahçe Mah.,3+1,118,12.0,Ground,https://www.hepsiemlak.com/en/ankara-mamak-demirlibahce-kiralik/daire/63484-4736,81,211.864406779661
"120 Square Meters Apartment For Rent in Çankaya, Ankara",28500,03-03-2025,Ankara / Çankaya / Kavaklıdere Mah.,3+1,120,30.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-kavaklidere-kiralik/daire/22003-2064,81,237.5
"55 Square Meters Apartment For Rent in Sincan, Ankara",9000,20-03-2025,Ankara / Sincan / Gazi Mah.,1+1,55,12.0,2.,https://www.hepsiemlak.com/en/ankara-sincan-gazi-kiralik/daire/128097-649,81,163.63636363636363
"105 Square Meters Apartment For Rent in Keçiören, Ankara",18500,16-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,105,38.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/6175-1157,82,176.1904761904762
"130 Square Meters Apartment For Rent in Keçiören, Ankara",27000,21-03-2025,Ankara / Keçiören / İncirli Mah.,3+1,130,20.0,Middle,https://www.hepsiemlak.com/en/ankara-kecioren-incirli-kiralik/daire/8174-3149,82,207.69230769230768
"300 Square Meters Apartment For Rent in Çankaya, Ankara",45000,17-03-2025,Ankara / Çankaya / Büyükesat Mah.,5+1,300,15.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/16602-1667,82,150.0
"105 Square Meters Apartment For Rent in Çankaya, Ankara",43000,19-03-2025,Ankara / Çankaya / Bahçelievler Mah.,2+1,105,,1.,https://www.hepsiemlak.com/en/ankara-cankaya-bahcelievler-kiralik/daire/3584-28479,82,409.5238095238095
"40 Square Meters Apartment For Rent in Çankaya, Ankara",30000,21-03-2025,Ankara / Çankaya / Yukarı Bahçelievler Mah.,1+1,40,,Garden,https://www.hepsiemlak.com/en/ankara-cankaya-yukari-bahcelievler-kiralik/daire/1124-5976,82,750.0
"120 Square Meters Apartment For Rent in Keçiören, Ankara",17000,20-03-2025,Ankara / Keçiören / Kamil Ocak Mah.,3+1,120,20.0,4.,https://www.hepsiemlak.com/en/ankara-kecioren-kamil-ocak-kiralik/daire/0-44353200,82,141.66666666666666
"130 Square Meters Apartment For Rent in Çankaya, Ankara",35000,18-03-2025,Ankara / Çankaya / Mebusevleri Mah.,3+1,130,35.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-mebusevleri-kiralik/daire/0-44323886,82,269.2307692307692
"55 Square Meters Apartment For Rent in Gölbaşı, Ankara",22500,06-03-2025,Ankara / Gölbaşı / Karşıyaka Mah.,1+1,55,,2.,https://www.hepsiemlak.com/en/ankara-golbasi-karsiyaka-kiralik/daire/96381-1070,82,409.09090909090907
"100 Square Meters Apartment For Rent in Çankaya, Ankara",35000,05-03-2025,Ankara / Çankaya / Kavaklıdere Mah.,2+1,100,40.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-kavaklidere-kiralik/daire/0-44282202,82,350.0
"80 Square Meters Apartment For Rent in Çubuk, Ankara",16000,09-03-2025,Ankara / Çubuk / Esenboğa Merkez Mah.,2+1,80,1.0,Top,https://www.hepsiemlak.com/en/ankara-cubuk-esenboga-merkez-kiralik/daire/41198-1666,82,200.0
"130 Square Meters Apartment For Rent in Çankaya, Ankara",35500,05-03-2025,Ankara / Çankaya / Maltepe Mah.,3+1,130,20.0,Middle,https://www.hepsiemlak.com/en/ankara-cankaya-maltepe-kiralik/daire/19844-1024,82,273.0769230769231
"180 Square Meters Apartment For Rent in Yenimahalle, Ankara",35000,05-03-2025,Ankara / Yenimahalle / Yunus Emre Mah.,4+1,180,21.0,3.,https://www.hepsiemlak.com/en/ankara-yenimahalle-yunus-emre-kiralik/daire/111469-730,82,194.44444444444446
"75 Square Meters Apartment For Rent in Çankaya, Ankara",23000,21-03-2025,Ankara / Çankaya / Maltepe Mah.,2+1,75,40.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-maltepe-kiralik/daire/5497-6656,82,306.6666666666667
"95 Square Meters Apartment For Rent in Çankaya, Ankara",19000,20-03-2025,Ankara / Çankaya / Seyranbağları Mah.,2+1,95,35.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-seyranbaglari-kiralik/daire/14488-3421,82,200.0
"145 Square Meters Apartment For Rent in Çankaya, Ankara",25000,18-03-2025,Ankara / Çankaya / Bahçelievler Mah.,3+1,145,45.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-bahcelievler-kiralik/daire/6664-1750,82,172.41379310344828
"122 Square Meters Apartment For Rent in Keçiören, Ankara",20000,21-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,122,25.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/1955-7812,82,163.9344262295082
"100 Square Meters Apartment For Rent in Keçiören, Ankara",17500,21-03-2025,Ankara / Keçiören / Kavacık Subayevleri Mah.,3+1,100,24.0,Underground 1,https://www.hepsiemlak.com/en/ankara-kecioren-kavacik-subayevleri-kiralik/daire/4469-1360,82,175.0
"135 Square Meters Apartment For Rent in Etimesgut, Ankara",19000,21-03-2025,Ankara / Etimesgut / Turkuaz Mah.,3+1,135,13.0,8.,https://www.hepsiemlak.com/en/ankara-etimesgut-turkuaz-kiralik/daire/10144-6859,82,140.74074074074073
"90 Square Meters Apartment For Rent in Etimesgut, Ankara",22500,17-03-2025,Ankara / Etimesgut / İstasyon Mah.,2+1,90,30.0,Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-istasyon-kiralik/daire/148755-64,82,250.0
"120 Square Meters Apartment For Rent in Keçiören, Ankara",17500,15-03-2025,Ankara / Keçiören / Etlik Mah.,2+1,120,15.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/115748-842,82,145.83333333333334
"115 Square Meters Apartment For Rent in Çankaya, Ankara",24000,14-03-2025,Ankara / Çankaya / Kırkkonaklar Mah.,2+1,115,15.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-kirkkonaklar-kiralik/daire/80912-294,82,208.69565217391303
"100 Square Meters Apartment For Rent in Altındağ, Ankara",20500,12-03-2025,Ankara / Altındağ / Güneşevler Mah.,3+1,100,15.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-altindag-gunesevler-kiralik/daire/151387-114,82,205.0
"110 Square Meters Apartment For Rent in Yenimahalle, Ankara",17000,11-03-2025,Ankara / Yenimahalle / Anadolu Mah.,2+1,110,12.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-yenimahalle-anadolu-kiralik/daire/10345-6115,82,154.54545454545453
"125 Square Meters Apartment For Rent in Keçiören, Ankara",25000,13-03-2025,Ankara / Keçiören / Esertepe Mah.,3+1,125,10.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-esertepe-kiralik/daire/5116-1648,82,200.0
"125 Square Meters Apartment For Rent in Keçiören, Ankara",25000,13-03-2025,Ankara / Keçiören / Esertepe Mah.,3+1,125,10.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-esertepe-kiralik/daire/5116-1648,83,200.0
"130 Square Meters Apartment For Rent in Sincan, Ankara",18500,08-03-2025,Ankara / Sincan / 29 Ekim Mah.,3+1,130,10.0,3.,https://www.hepsiemlak.com/en/ankara-sincan-29-ekim-kiralik/daire/148114-287,83,142.30769230769232
"90 Square Meters Apartment For Rent in Keçiören, Ankara",16250,15-03-2025,Ankara / Keçiören / Ayvalı Mah.,2+1,90,17.0,Garden,https://www.hepsiemlak.com/en/ankara-kecioren-ayvali-kiralik/daire/31522-14805,83,180.55555555555554
"60 Square Meters Apartment For Rent in Etimesgut, Ankara",15750,21-03-2025,Ankara / Etimesgut / Şeyh Şamil Mah.,1+1,60,26.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-seyh-samil-kiralik/daire/23342-5006,83,262.5
"65 Square Meters Apartment For Rent in Sincan, Ankara",15000,09-03-2025,Ankara / Sincan / Fevzi Çakmak Mah.,1+1,65,14.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-sincan-fevzi-cakmak-kiralik/daire/132236-566,83,230.76923076923077
"120 Square Meters Apartment For Rent in Çankaya, Ankara",28000,07-03-2025,Ankara / Çankaya / Naci Çakır Mah.,3+1,120,28.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-naci-cakir-kiralik/daire/36851-30393,83,233.33333333333334
"105 Square Meters Apartment For Rent in Yenimahalle, Ankara",16000,07-03-2025,Ankara / Yenimahalle / Ergenekon Mah.,3+1,105,30.0,Top,https://www.hepsiemlak.com/en/ankara-yenimahalle-ergenekon-kiralik/daire/153497-77,83,152.38095238095238
"170 Square Meters Apartment For Rent in Çankaya, Ankara",30000,13-03-2025,Ankara / Çankaya / Karapınar Mah.,4+1,170,25.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-karapinar-kiralik/daire/123623-1978,83,176.47058823529412
"250 Square Meters Apartment For Rent in Çankaya, Ankara",37500,15-03-2025,Ankara / Çankaya / Sancak Mah.,4+1,250,20.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-sancak-kiralik/daire/79029-4621,83,150.0
"50 Square Meters Apartment For Rent in Çankaya, Ankara",23000,06-03-2025,Ankara / Çankaya / Şehit Cevdet Özdemir Mah.,1+1,50,5.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-sehit-cevdet-ozdemir-kiralik/daire/9089-1921,83,460.0
"115 Square Meters Apartment For Rent in Keçiören, Ankara",18000,15-03-2025,Ankara / Keçiören / Etlik Mah.,3+1,115,30.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/139443-507,83,156.52173913043478
"172 Square Meters Apartment For Rent in Gölbaşı, Ankara",53000,01-03-2025,Ankara / Gölbaşı / Taşpınar Mah.,4+1,172,6.0,7.,https://www.hepsiemlak.com/en/ankara-golbasi-taspinar-kiralik/daire/155724-5,83,308.13953488372096
"115 Square Meters Apartment For Rent in Sincan, Ankara",16500,22-03-2025,Ankara / Sincan / Fevzi Çakmak Mah.,3+1,115,8.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-sincan-fevzi-cakmak-kiralik/daire/155633-1,83,143.47826086956522
"100 Square Meters Apartment For Rent in Altındağ, Ankara",11000,11-03-2025,Ankara / Altındağ / Karapürçek Mah.,2+1,100,10.0,Underground 1,https://www.hepsiemlak.com/en/ankara-altindag-karapurcek-kiralik/daire/130104-1843,83,110.0
"210 Square Meters Apartment For Rent in Yenimahalle, Ankara",41000,01-03-2025,Ankara / Yenimahalle / Aşağı Yahyalar Mah.,4+1,210,13.0,12.,https://www.hepsiemlak.com/en/ankara-yenimahalle-asagi-yahyalar-kiralik/daire/93856-184,83,195.23809523809524
"100 Square Meters Apartment For Rent in Altındağ, Ankara",15000,18-03-2025,Ankara / Altındağ / Aydınlıkevler Mah.,2+1,100,45.0,3.,https://www.hepsiemlak.com/en/ankara-altindag-aydinlikevler-kiralik/daire/142113-346,83,150.0
"105 Square Meters Apartment For Rent in Keçiören, Ankara",13500,28-02-2025,Ankara / Keçiören / Osmangazi Mah.,2+1,105,10.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-kecioren-osmangazi-kiralik/daire/131987-3087,83,128.57142857142858
"130 Square Meters Apartment For Rent in Keçiören, Ankara",19500,12-03-2025,Ankara / Keçiören / Basınevleri Mah.,3+1,130,25.0,Garden,https://www.hepsiemlak.com/en/ankara-kecioren-basinevleri-kiralik/daire/137758-971,83,150.0
"195 Square Meters Apartment For Rent in Keçiören, Ankara",40000,05-03-2025,Ankara / Keçiören / Ovacık Mah.,4+1,195,3.0,10.,https://www.hepsiemlak.com/en/ankara-kecioren-ovacik-kiralik/daire/113784-1443,83,205.12820512820514
"140 Square Meters Apartment For Rent in Çankaya, Ankara",36500,19-03-2025,Ankara / Çankaya / Şehit Cengiz Karaca Mah.,3+1,140,18.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-sehit-cengiz-karaca-kiralik/daire/41553-7772,83,260.7142857142857
"147 Square Meters Apartment For Rent in Keçiören, Ankara",17500,04-03-2025,Ankara / Keçiören / Karakaya Mah.,3+1,147,20.0,Penthouse,https://www.hepsiemlak.com/en/ankara-kecioren-karakaya-kiralik/daire/136187-94,83,119.04761904761905
"120 Square Meters Apartment For Rent in Çankaya, Ankara",22000,15-03-2025,Ankara / Çankaya / Harbiye Mah.,3+1,120,28.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-harbiye-kiralik/daire/25058-969,83,183.33333333333334
"125 Square Meters Apartment For Rent in Etimesgut, Ankara",17000,08-03-2025,Ankara / Etimesgut / Süvari Mah.,3+1,125,15.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-suvari-kiralik/daire/67045-324,83,136.0
"135 Square Meters Apartment For Rent in Sincan, Ankara",15000,15-03-2025,Ankara / Sincan / Alcı Mah.,3+1,135,5.0,1.,https://www.hepsiemlak.com/en/ankara-sincan-alci-kiralik/daire/140197-191,83,111.11111111111111
"125 Square Meters Apartment For Rent in Çankaya, Ankara",45000,07-03-2025,Ankara / Çankaya / Koru Mah.,3+1,125,16.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-koru-kiralik/daire/77907-1042,84,360.0
"115 Square Meters Apartment For Rent in Keçiören, Ankara",13500,22-02-2025,Ankara / Keçiören / Bağlarbaşı Mah.,3+1,115,30.0,Ground,https://www.hepsiemlak.com/en/ankara-kecioren-baglarbasi-kiralik/daire/152345-35,84,117.3913043478261
"60 Square Meters Apartment For Rent in Çankaya, Ankara",30000,15-03-2025,Ankara / Çankaya / Emek Mah.,2+1,60,55.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/144511-81,84,500.0
"125 Square Meters Apartment For Rent in Mamak, Ankara",19000,07-03-2025,Ankara / Mamak / Kutlu Mah.,3+1,125,5.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-kutlu-kiralik/daire/140436-280,84,152.0
"85 Square Meters Apartment For Rent in Altındağ, Ankara",15000,21-02-2025,Ankara / Altındağ / Örnek Mah.,2+1,85,45.0,4.,https://www.hepsiemlak.com/en/ankara-altindag-ornek-kiralik/daire/28040-1587,84,176.47058823529412
"115 Square Meters Apartment For Rent in Mamak, Ankara",16000,27-02-2025,Ankara / Mamak / Durali Alıç Mah.,2+1,115,4.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-mamak-durali-alic-kiralik/daire/92223-2607,84,139.1304347826087
"110 Square Meters Apartment For Rent in Çankaya, Ankara",23500,09-03-2025,Ankara / Çankaya / Harbiye Mah.,2+1,110,30.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-harbiye-kiralik/daire/95902-212,84,213.63636363636363
"140 Square Meters Apartment For Rent in Mamak, Ankara",21000,18-03-2025,Ankara / Mamak / Ortaköy Mah.,3+1,140,7.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-ortakoy-kiralik/daire/138708-746,84,150.0
"120 Square Meters Apartment For Rent in Çankaya, Ankara",25000,13-03-2025,Ankara / Çankaya / Aşıkpaşa Mah.,3+1,120,7.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-asikpasa-kiralik/daire/23233-2225,84,208.33333333333334
"127 Square Meters Apartment For Rent in Keçiören, Ankara",20000,07-03-2025,Ankara / Keçiören / Kavacık Subayevleri Mah.,3+1,127,22.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-kavacik-subayevleri-kiralik/daire/142670-69,84,157.48031496062993
"145 Square Meters Apartment For Rent in Sincan, Ankara",20000,15-03-2025,Ankara / Sincan / 29 Ekim Mah.,3+1,145,,Middle,https://www.hepsiemlak.com/en/ankara-sincan-29-ekim-kiralik/daire/153568-31,84,137.93103448275863
"110 Square Meters Apartment For Rent in Yenimahalle, Ankara",27500,12-03-2025,Ankara / Yenimahalle / Yunus Emre Mah.,3+1,110,30.0,2.,https://www.hepsiemlak.com/en/ankara-yenimahalle-yunus-emre-kiralik/daire/115828-351,84,250.0
"135 Square Meters Apartment For Rent in Mamak, Ankara",22000,05-03-2025,Ankara / Mamak / Akşemsettin Mah.,3+1,135,7.0,3.,https://www.hepsiemlak.com/en/ankara-mamak-aksemsettin-kiralik/daire/149536-79,84,162.96296296296296
"115 Square Meters Apartment For Rent in Çankaya, Ankara",20500,13-03-2025,Ankara / Çankaya / Harbiye Mah.,3+1,115,30.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-harbiye-kiralik/daire/36856-2818,84,178.2608695652174
"120 Square Meters Apartment For Rent in Yenimahalle, Ankara",24500,11-03-2025,Ankara / Yenimahalle / Demetevler Mah.,3+1,120,35.0,Underground 1,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetevler-kiralik/daire/142288-62,84,204.16666666666666
"130 Square Meters Apartment For Rent in Çankaya, Ankara",30000,12-03-2025,Ankara / Çankaya / Çiğdem Mah.,3+1,130,18.0,Middle,https://www.hepsiemlak.com/en/ankara-cankaya-cigdem-kiralik/daire/75968-2032,84,230.76923076923077
"110 Square Meters Apartment For Rent in Çankaya, Ankara",20000,10-03-2025,Ankara / Çankaya / Ön Cebeci Mah.,3+1,110,35.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-on-cebeci-kiralik/daire/7896-1098,84,181.8181818181818
"200 Square Meters Apartment For Rent in Yenimahalle, Ankara",40000,26-02-2025,Ankara / Yenimahalle / Turgut Özal Mah.,4+1,200,7.0,10.,https://www.hepsiemlak.com/en/ankara-yenimahalle-turgut-ozal-kiralik/daire/152114-176,84,200.0
"100 Square Meters Apartment For Rent in Çankaya, Ankara",19500,14-03-2025,Ankara / Çankaya / Büyükesat Mah.,2+1,100,25.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/136784-108,84,195.0
"110 Square Meters Apartment For Rent in Mamak, Ankara",24500,07-03-2025,Ankara / Mamak / Abidinpaşa Mah.,3+1,110,30.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-abidinpasa-kiralik/daire/67957-85,84,222.72727272727272
"55 Square Meters Apartment For Rent in Etimesgut, Ankara",18000,07-03-2025,Ankara / Etimesgut / Şehit Osman Avcı Mah.,1+1,55,8.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-sehit-osman-avci-kiralik/daire/153785-4,84,327.27272727272725
